%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
25, 61569.42, 49539.27, -16520.40, -21304.81, 6703.31, -3241.49, 7270.31, 1823.43, 0.000, 0.000, 0.000, 12:00:53.425, 1557936053425
26, 61103.03, 48957.07, -16213.73, -21062.63, 7042.65, -2852.86, 7626.04, 2187.52, 0.000, 0.000, 0.000, 12:00:53.433, 1557936053433
27, 61552.79, 49464.77, -16170.37, -20909.63, 7052.15, -2896.99, 7615.42, 2171.34, 0.034, 0.778, 0.494, 12:00:53.433, 1557936053433
28, 61950.96, 49940.52, -16412.42, -21125.77, 6795.13, -3198.00, 7339.04, 1883.58, 0.000, 0.000, 0.000, 12:00:53.441, 1557936053441
29, 61696.67, 49657.46, -16523.01, -21293.14, 6709.66, -3272.00, 7261.25, 1800.10, 0.000, 0.000, 0.000, 12:00:53.441, 1557936053441
30, 61152.61, 48984.09, -16260.83, -21118.58, 6996.30, -2912.23, 7572.52, 2125.83, 0.000, 0.000, 0.000, 12:00:53.447, 1557936053447
31, 61476.62, 49333.74, -16127.03, -20893.45, 7095.07, -2851.95, 7653.53, 2210.65, 0.000, 0.000, 0.000, 12:00:53.455, 1557936053455
32, 61995.38, 49946.85, -16357.81, -21078.01, 6817.28, -3154.43, 7367.09, 1921.53, 0.000, 0.000, 0.000, 12:00:53.455, 1557936053455
33, 61816.18, 49764.59, -16532.18, -21294.53, 6668.93, -3296.95, 7216.77, 1767.40, 0.000, 0.000, 0.000, 12:00:53.463, 1557936053463
34, 61216.04, 49035.81, -16348.04, -21217.88, 6892.18, -3017.33, 7454.73, 2019.99, 0.000, 0.000, 0.000, 12:00:53.463, 1557936053463
35, 61354.84, 49160.52, -16143.46, -20948.70, 7069.25, -2842.87, 7620.29, 2202.70, 0.000, 0.000, 0.000, 12:00:53.471, 1557936053471
36, 61946.32, 49869.60, -16329.16, -21060.82, 6843.34, -3114.27, 7371.90, 1946.84, 0.000, 0.000, 0.000, 12:00:53.471, 1557936053471
37, 61888.80, 49833.50, -16513.60, -21276.89, 6689.32, -3295.30, 7211.92, 1767.17, 0.032, 0.796, 0.506, 12:00:53.477, 1557936053477
38, 61299.97, 49132.69, -16394.54, -21260.02, 6852.82, -3074.80, 7413.60, 1959.56, 0.000, 0.000, 0.000, 12:00:53.478, 1557936053478
39, 61274.13, 49065.30, -16129.93, -20957.04, 7098.73, -2816.90, 7662.00, 2221.61, 0.000, 0.000, 0.000, 12:00:53.485, 1557936053485
40, 61879.64, 49787.86, -16309.93, -21035.05, 6869.47, -3080.74, 7423.86, 1986.65, 0.000, 0.000, 0.000, 12:00:53.485, 1557936053485
41, 61976.78, 49904.78, -16485.62, -21232.61, 6715.00, -3264.67, 7264.61, 1809.35, 0.000, 0.000, 0.000, 12:00:53.493, 1557936053493
42, 61476.10, 49306.92, -16422.54, -21262.48, 6819.16, -3114.76, 7398.61, 1935.59, 0.000, 0.000, 0.000, 12:00:53.494, 1557936053494
43, 61283.23, 49033.40, -16110.96, -20945.06, 7125.20, -2765.07, 7721.19, 2274.42, 0.000, 0.000, 0.000, 12:00:53.502, 1557936053502
44, 61870.70, 49728.61, -16236.84, -20960.86, 6957.02, -2991.20, 7519.89, 2071.02, 0.000, 0.000, 0.000, 12:00:53.502, 1557936053502
45, 62053.83, 49965.09, -16478.40, -21204.90, 6717.24, -3253.07, 7275.20, 1809.17, 0.000, 0.000, 0.000, 12:00:53.508, 1557936053508
46, 61611.62, 49454.64, -16487.36, -21297.86, 6746.78, -3190.15, 7334.70, 1857.90, 0.000, 0.000, 0.000, 12:00:53.516, 1557936053516
47, 61252.00, 48982.37, -16152.29, -21004.18, 7086.33, -2802.84, 7694.32, 2226.23, 0.032, 0.800, 0.528, 12:00:53.517, 1557936053517
48, 61762.76, 49574.91, -16206.38, -20953.17, 6985.43, -2971.98, 7553.17, 2087.63, 0.000, 0.000, 0.000, 12:00:53.525, 1557936053525
49, 62115.68, 49995.62, -16410.43, -21149.15, 6761.22, -3218.14, 7325.83, 1857.05, 0.000, 0.000, 0.000, 12:00:53.525, 1557936053525
50, 61790.59, 49623.75, -16462.66, -21274.55, 6740.59, -3221.94, 7313.69, 1840.98, 0.000, 0.000, 0.000, 12:00:53.531, 1557936053531
51, 61276.77, 48982.62, -16174.68, -21067.77, 7040.33, -2863.71, 7631.31, 2174.22, 0.000, 0.000, 0.000, 12:00:53.532, 1557936053532
52, 61689.56, 49452.90, -16137.49, -20924.65, 7045.90, -2907.00, 7609.58, 2163.78, 0.000, 0.000, 0.000, 12:00:53.539, 1557936053539
53, 62131.95, 49988.42, -16366.66, -21125.55, 6796.81, -3184.70, 7363.18, 1905.26, 0.000, 0.000, 0.000, 12:00:53.540, 1557936053540
54, 61889.52, 49716.69, -16487.52, -21300.45, 6705.25, -3267.27, 7292.48, 1823.41, 0.000, 0.000, 0.000, 12:00:53.546, 1557936053546
55, 61332.38, 49021.46, -16227.63, -21127.96, 6997.03, -2900.43, 7602.97, 2147.49, 0.000, 0.000, 0.000, 12:00:53.546, 1557936053546
56, 61594.21, 49309.00, -16113.37, -20914.30, 7084.88, -2834.74, 7681.82, 2225.18, 0.000, 0.000, 0.000, 12:00:53.554, 1557936053554
57, 62141.63, 49966.92, -16335.53, -21079.88, 6825.46, -3134.47, 7412.31, 1949.30, 0.022, 0.802, 0.530, 12:00:53.554, 1557936053554
58, 62028.17, 49839.56, -16480.48, -21267.39, 6698.88, -3264.41, 7277.37, 1809.78, 0.000, 0.000, 0.000, 12:00:53.560, 1557936053560
59, 61409.47, 49095.20, -16304.23, -21194.37, 6910.76, -2986.10, 7512.89, 2053.88, 0.000, 0.000, 0.000, 12:00:53.560, 1557936053560
60, 61487.61, 49162.97, -16116.55, -20943.67, 7077.55, -2837.76, 7678.56, 2214.81, 0.000, 0.000, 0.000, 12:00:53.567, 1557936053567
61, 62087.18, 49875.99, -16326.41, -21072.31, 6832.50, -3141.14, 7410.81, 1938.68, 0.000, 0.000, 0.000, 12:00:53.568, 1557936053568
62, 62103.98, 49894.99, -16482.42, -21258.61, 6691.51, -3292.43, 7265.05, 1787.71, 0.000, 0.000, 0.000, 12:00:53.575, 1557936053575
63, 61542.38, 49210.45, -16358.17, -21241.51, 6849.83, -3070.93, 7449.30, 1974.26, 0.000, 0.000, 0.000, 12:00:53.583, 1557936053583
64, 61494.09, 49111.00, -16066.68, -20914.30, 7133.72, -2773.31, 7730.89, 2271.92, 0.000, 0.000, 0.000, 12:00:53.584, 1557936053584
65, 62134.90, 49873.02, -16206.31, -20957.46, 6935.95, -3026.45, 7504.55, 2044.04, 0.000, 0.000, 0.000, 12:00:53.590, 1557936053590
66, 62233.45, 50011.38, -16404.46, -21174.79, 6742.36, -3237.09, 7307.21, 1839.68, 0.000, 0.000, 0.000, 12:00:53.590, 1557936053590
67, 61688.15, 49372.88, -16391.29, -21256.20, 6805.95, -3127.37, 7397.76, 1938.32, 0.022, 0.820, 0.538, 12:00:53.598, 1557936053598
68, 61424.52, 49021.96, -16095.54, -20973.49, 7103.29, -2803.94, 7701.18, 2251.71, 0.000, 0.000, 0.000, 12:00:53.599, 1557936053599
69, 62028.39, 49737.46, -16178.88, -20951.85, 6968.51, -2999.81, 7542.69, 2084.84, 0.000, 0.000, 0.000, 12:00:53.606, 1557936053606
70, 62264.56, 50028.97, -16391.03, -21175.08, 6743.92, -3242.25, 7315.97, 1844.42, 0.000, 0.000, 0.000, 12:00:53.606, 1557936053606
71, 61845.40, 49540.54, -16402.34, -21270.12, 6769.81, -3178.98, 7357.48, 1891.40, 0.000, 0.000, 0.000, 12:00:53.613, 1557936053613
72, 61417.09, 48998.78, -16097.82, -21012.18, 7089.82, -2814.02, 7691.03, 2241.63, 0.000, 0.000, 0.000, 12:00:53.613, 1557936053613
73, 61922.51, 49602.12, -16142.34, -20934.53, 7010.67, -2946.27, 7586.58, 2135.96, 0.000, 0.000, 0.000, 12:00:53.621, 1557936053621
74, 62283.89, 50052.71, -16372.43, -21149.46, 6750.20, -3214.16, 7329.29, 1876.03, 0.000, 0.000, 0.000, 12:00:53.621, 1557936053621
75, 61970.72, 49679.81, -16433.16, -21288.76, 6722.22, -3233.83, 7306.09, 1842.21, 0.000, 0.000, 0.000, 12:00:53.629, 1557936053629
76, 61453.82, 49029.42, -16133.42, -21066.79, 7044.64, -2852.46, 7660.52, 2198.85, 0.000, 0.000, 0.000, 12:00:53.630, 1557936053630
77, 61836.52, 49473.51, -16093.32, -20917.41, 7063.17, -2897.37, 7642.98, 2176.28, 0.010, 0.820, 0.546, 12:00:53.636, 1557936053636
78, 62301.35, 50045.35, -16337.25, -21119.87, 6785.70, -3200.28, 7355.40, 1889.08, 0.000, 0.000, 0.000, 12:00:53.642, 1557936053642
79, 62114.85, 49822.68, -16419.63, -21257.94, 6723.05, -3253.72, 7302.52, 1838.07, 0.000, 0.000, 0.000, 12:00:53.643, 1557936053643
80, 61526.21, 49090.09, -16186.73, -21112.83, 6997.75, -2927.61, 7607.93, 2150.93, 0.000, 0.000, 0.000, 12:00:53.650, 1557936053650
81, 61728.83, 49325.27, -16074.64, -20912.52, 7092.72, -2838.63, 7691.37, 2236.69, 0.000, 0.000, 0.000, 12:00:53.650, 1557936053650
82, 62296.37, 50019.16, -16285.73, -21056.39, 6845.09, -3118.63, 7436.85, 1980.16, 0.000, 0.000, 0.000, 12:00:53.658, 1557936053658
83, 62230.56, 49933.64, -16406.00, -21217.71, 6743.03, -3245.47, 7339.26, 1869.84, 0.000, 0.000, 0.000, 12:00:53.658, 1557936053658
84, 61629.32, 49184.79, -16238.79, -21147.45, 6943.73, -2945.40, 7564.61, 2109.27, 0.000, 0.000, 0.000, 12:00:53.666, 1557936053666
85, 61699.86, 49231.97, -16035.16, -20876.28, 7146.99, -2757.85, 7756.26, 2301.69, 0.000, 0.000, 0.000, 12:00:53.666, 1557936053666
86, 62303.70, 49968.48, -16249.76, -21003.82, 6902.78, -3068.47, 7478.16, 2014.36, 0.000, 0.000, 0.000, 12:00:53.673, 1557936053673
87, 62335.73, 50005.01, -16407.28, -21198.82, 6739.01, -3229.47, 7323.08, 1848.20, 0.022, 0.802, 0.556, 12:00:53.673, 1557936053673
88, 61775.77, 49328.04, -16275.62, -21176.20, 6900.72, -3004.01, 7515.04, 2046.50, 0.000, 0.000, 0.000, 12:00:53.681, 1557936053681
89, 61651.18, 49151.33, -16015.49, -20893.00, 7167.06, -2736.86, 7780.51, 2323.49, 0.000, 0.000, 0.000, 12:00:53.681, 1557936053681
90, 62292.32, 49918.73, -16171.69, -20942.58, 6973.81, -3004.66, 7560.68, 2100.35, 0.000, 0.000, 0.000, 12:00:53.689, 1557936053689
91, 62407.88, 50075.24, -16387.20, -21182.30, 6749.71, -3221.87, 7336.29, 1871.24, 0.000, 0.000, 0.000, 12:00:53.689, 1557936053689
92, 61887.93, 49445.75, -16369.05, -21261.22, 6822.31, -3101.46, 7426.03, 1958.95, 0.000, 0.000, 0.000, 12:00:53.695, 1557936053695
93, 61618.95, 49076.90, -16023.27, -20931.34, 7161.66, -2737.60, 7774.18, 2322.41, 0.000, 0.000, 0.000, 12:00:53.703, 1557936053703
94, 62215.77, 49805.74, -16112.01, -20917.63, 7028.77, -2941.91, 7618.82, 2167.02, 0.000, 0.000, 0.000, 12:00:53.703, 1557936053703
95, 62475.05, 50125.02, -16327.37, -21165.56, 6796.85, -3173.63, 7374.60, 1921.20, 0.000, 0.000, 0.000, 12:00:53.710, 1557936053710
96, 62050.27, 49627.00, -16342.16, -21269.00, 6800.18, -3138.32, 7396.24, 1946.52, 0.000, 0.000, 0.000, 12:00:53.710, 1557936053710
97, 61622.53, 49069.21, -16022.09, -20983.17, 7132.17, -2773.31, 7747.65, 2309.34, -0.002, 0.806, 0.556, 12:00:53.718, 1557936053718
98, 62151.48, 49691.93, -15992.09, -20852.93, 7114.47, -2847.43, 7689.58, 2241.68, 0.000, 0.000, 0.000, 12:00:53.718, 1557936053718
99, 62504.26, 50144.37, -16269.86, -21097.97, 6827.03, -3129.51, 7395.70, 1954.19, 0.000, 0.000, 0.000, 12:00:53.727, 1557936053727
100, 62178.04, 49769.82, -16376.05, -21260.60, 6760.04, -3161.74, 7353.46, 1922.34, 0.000, 0.000, 0.000, 12:00:53.728, 1557936053728
101, 61648.61, 49081.01, -16087.27, -21088.67, 7064.78, -2802.48, 7680.04, 2256.07, 0.000, 0.000, 0.000, 12:00:53.733, 1557936053733
102, 62031.59, 49552.00, -15988.00, -20855.50, 7130.77, -2807.54, 7718.46, 2290.32, 0.000, 0.000, 0.000, 12:00:53.733, 1557936053733
103, 62508.37, 50142.25, -16243.91, -21052.77, 6854.48, -3097.66, 7441.41, 2002.92, 0.000, 0.000, 0.000, 12:00:53.741, 1557936053741
104, 62327.03, 49927.18, -16374.42, -21225.98, 6776.09, -3163.55, 7357.72, 1920.60, 0.000, 0.000, 0.000, 12:00:53.741, 1557936053741
105, 61709.88, 49145.70, -16117.10, -21084.45, 7048.80, -2830.04, 7657.60, 2236.76, 0.000, 0.000, 0.000, 12:00:53.748, 1557936053748
106, 61909.43, 49361.90, -16000.43, -20868.53, 7163.02, -2765.87, 7757.87, 2334.64, 0.000, 0.000, 0.000, 12:00:53.749, 1557936053749
107, 62504.39, 50095.09, -16182.39, -20979.93, 6923.81, -3073.52, 7502.90, 2064.05, -0.012, 0.814, 0.560, 12:00:53.755, 1557936053755
108, 62388.37, 49999.42, -16350.34, -21195.22, 6763.53, -3193.82, 7355.27, 1918.54, 0.000, 0.000, 0.000, 12:00:53.763, 1557936053763
109, 61823.54, 49285.10, -16130.05, -21079.62, 7005.10, -2887.44, 7625.21, 2195.41, 0.000, 0.000, 0.000, 12:00:53.763, 1557936053763
110, 61891.31, 49291.72, -15908.61, -20784.33, 7248.42, -2684.15, 7833.37, 2405.70, 0.000, 0.000, 0.000, 12:00:53.772, 1557936053772
111, 62491.99, 50034.78, -16104.68, -20912.43, 6989.35, -3003.78, 7553.24, 2123.33, 0.000, 0.000, 0.000, 12:00:53.772, 1557936053772
112, 62503.57, 50075.89, -16314.07, -21135.79, 6792.14, -3199.29, 7360.88, 1928.53, 0.000, 0.000, 0.000, 12:00:53.779, 1557936053779
113, 61954.47, 49385.26, -16183.24, -21125.46, 6953.16, -3005.62, 7537.39, 2111.64, 0.000, 0.000, 0.000, 12:00:53.779, 1557936053779
114, 61808.98, 49179.94, -15916.54, -20823.71, 7240.98, -2680.13, 7827.87, 2412.94, 0.000, 0.000, 0.000, 12:00:53.787, 1557936053787
115, 62455.73, 49946.91, -16060.00, -20873.02, 7040.35, -2940.28, 7605.83, 2182.60, 0.000, 0.000, 0.000, 12:00:53.787, 1557936053787
116, 62622.46, 50163.04, -16264.45, -21080.98, 6841.02, -3151.24, 7402.85, 1971.27, 0.000, 0.000, 0.000, 12:00:53.795, 1557936053795
117, 62127.30, 49566.80, -16233.07, -21129.39, 6933.11, -3016.12, 7520.45, 2088.35, -0.012, 0.810, 0.564, 12:00:53.795, 1557936053795
118, 61802.01, 49141.02, -15918.93, -20846.85, 7253.43, -2667.88, 7848.86, 2424.47, 0.000, 0.000, 0.000, 12:00:53.801, 1557936053801
119, 62393.06, 49852.57, -15982.12, -20806.79, 7131.52, -2874.01, 7697.02, 2260.16, 0.000, 0.000, 0.000, 12:00:53.801, 1557936053801
120, 62706.77, 50216.70, -16215.92, -21029.71, 6883.51, -3100.48, 7452.52, 2010.94, 0.000, 0.000, 0.000, 12:00:53.808, 1557936053808
121, 62345.16, 49774.72, -16214.13, -21098.79, 6925.98, -3024.88, 7518.23, 2076.66, 0.000, 0.000, 0.000, 12:00:53.808, 1557936053808
122, 61907.09, 49191.09, -15880.58, -20820.36, 7268.79, -2645.02, 7876.24, 2447.69, 0.000, 0.000, 0.000, 12:00:53.815, 1557936053815
123, 62372.23, 49759.88, -15909.32, -20720.69, 7200.75, -2760.02, 7788.96, 2365.51, 0.000, 0.000, 0.000, 12:00:53.815, 1557936053815
124, 62779.79, 50267.91, -16163.69, -20949.46, 6919.83, -3055.17, 7496.69, 2076.68, 0.000, 0.000, 0.000, 12:00:53.826, 1557936053826
125, 62490.38, 49915.31, -16246.86, -21088.83, 6869.34, -3096.14, 7457.12, 2030.41, 0.000, 0.000, 0.000, 12:00:53.832, 1557936053832
126, 61956.35, 49226.70, -15943.05, -20850.15, 7198.04, -2690.50, 7818.84, 2406.52, 0.000, 0.000, 0.000, 12:00:53.833, 1557936053833
127, 62324.08, 49651.98, -15860.82, -20663.31, 7258.59, -2697.27, 7823.22, 2411.42, 0.040, 0.810, 0.570, 12:00:53.838, 1557936053838
128, 62792.75, 50233.29, -16147.35, -20906.41, 6960.13, -3070.32, 7479.81, 2047.58, 0.000, 0.000, 0.000, 12:00:53.839, 1557936053839
129, 62630.21, 50044.08, -16272.54, -21062.25, 6874.70, -3162.37, 7397.73, 1941.34, 0.000, 0.000, 0.000, 12:00:53.847, 1557936053847
130, 62003.20, 49263.89, -16060.82, -20910.88, 7141.25, -2829.53, 7691.41, 2236.25, 0.000, 0.000, 0.000, 12:00:53.847, 1557936053847
131, 62197.32, 49463.18, -15899.60, -20659.74, 7275.36, -2718.46, 7812.56, 2362.20, 0.000, 0.000, 0.000, 12:00:53.854, 1557936053854
132, 62810.32, 50216.12, -16140.57, -20823.35, 6996.36, -3065.50, 7515.62, 2041.38, 0.000, 0.000, 0.000, 12:00:53.854, 1557936053854
133, 62709.16, 50136.97, -16333.25, -21036.59, 6837.04, -3200.59, 7363.87, 1864.78, 0.000, 0.000, 0.000, 12:00:53.861, 1557936053861
134, 62100.32, 49374.04, -16175.40, -20945.37, 7057.85, -2916.12, 7616.20, 2113.96, 0.000, 0.000, 0.000, 12:00:53.861, 1557936053861
135, 62125.26, 49336.87, -15921.53, -20627.22, 7314.00, -2682.14, 7862.32, 2356.88, 0.000, 0.000, 0.000, 12:00:53.868, 1557936053868
136, 62775.05, 50151.93, -16117.26, -20725.54, 7073.46, -2981.19, 7593.25, 2079.63, 0.000, 0.000, 0.000, 12:00:53.868, 1557936053868
137, 62798.81, 50218.33, -16342.08, -20955.81, 6863.84, -3194.00, 7372.34, 1852.38, 0.156, 0.812, 0.568, 12:00:53.876, 1557936053876
138, 62187.42, 49466.93, -16289.48, -20970.43, 6980.81, -3001.55, 7504.35, 1994.40, 0.000, 0.000, 0.000, 12:00:53.877, 1557936053877
139, 62011.65, 49208.14, -15997.99, -20656.05, 7288.50, -2671.44, 7802.46, 2292.62, 0.000, 0.000, 0.000, 12:00:53.883, 1557936053883
140, 62655.58, 50002.66, -16133.04, -20704.26, 7102.40, -2938.27, 7573.96, 2046.03, 0.000, 0.000, 0.000, 12:00:53.890, 1557936053890
141, 62823.73, 50234.23, -16365.66, -20958.36, 6861.72, -3195.63, 7320.80, 1791.36, 0.000, 0.000, 0.000, 12:00:53.890, 1557936053890
142, 62343.26, 49650.29, -16319.12, -21008.16, 6968.07, -3055.55, 7444.72, 1919.32, 0.000, 0.000, 0.000, 12:00:53.898, 1557936053898
143, 62014.55, 49175.04, -15987.53, -20719.02, 7325.96, -2679.24, 7809.70, 2292.24, 0.000, 0.000, 0.000, 12:00:53.898, 1557936053898
144, 62607.10, 49872.82, -16036.95, -20706.25, 7197.73, -2881.97, 7650.80, 2122.39, 0.000, 0.000, 0.000, 12:00:53.906, 1557936053906
145, 62919.84, 50270.77, -16258.55, -20964.39, 6938.63, -3167.76, 7388.41, 1839.10, 0.000, 0.000, 0.000, 12:00:53.906, 1557936053906
146, 62514.52, 49803.02, -16299.20, -21084.87, 6933.09, -3121.94, 7413.22, 1862.01, 0.000, 0.000, 0.000, 12:00:53.913, 1557936053913
147, 62023.88, 49163.33, -15986.79, -20830.48, 7293.69, -2718.17, 7792.44, 2247.76, 0.152, 0.796, 0.570, 12:00:53.913, 1557936053913
148, 62531.53, 49741.77, -15928.63, -20706.95, 7271.47, -2811.09, 7742.96, 2194.47, 0.000, 0.000, 0.000, 12:00:53.920, 1557936053920
149, 62984.89, 50305.30, -16158.12, -20946.40, 6968.74, -3121.11, 7429.25, 1891.63, 0.000, 0.000, 0.000, 12:00:53.920, 1557936053920
150, 62681.11, 49946.18, -16256.65, -21119.94, 6889.77, -3159.42, 7383.29, 1845.76, 0.000, 0.000, 0.000, 12:00:53.929, 1557936053929
151, 62093.79, 49194.33, -15985.77, -20942.91, 7201.26, -2775.15, 7738.93, 2206.97, 0.000, 0.000, 0.000, 12:00:53.929, 1557936053929
152, 62458.98, 49578.43, -15829.44, -20752.43, 7276.32, -2738.56, 7789.45, 2266.85, 0.000, 0.000, 0.000, 12:00:53.936, 1557936053936
153, 62999.60, 50230.63, -16071.51, -21002.75, 6940.78, -3107.45, 7438.73, 1914.16, 0.000, 0.000, 0.000, 12:00:53.936, 1557936053936
154, 62825.23, 50040.88, -16178.48, -21179.93, 6839.43, -3191.85, 7361.50, 1824.13, 0.000, 0.000, 0.000, 12:00:53.943, 1557936053943
155, 62184.14, 49252.36, -15955.50, -21051.68, 7114.81, -2845.89, 7692.11, 2169.91, 0.000, 0.000, 0.000, 12:00:53.950, 1557936053950
156, 62315.52, 49391.79, -15779.97, -20833.97, 7253.52, -2740.52, 7832.41, 2311.97, 0.000, 0.000, 0.000, 12:00:53.950, 1557936053950
157, 62933.97, 50173.72, -16000.65, -21009.23, 6954.21, -3080.76, 7516.51, 1988.25, 0.088, 0.790, 0.598, 12:00:53.958, 1557936053958
158, 62881.87, 50149.71, -16159.22, -21216.34, 6814.44, -3217.20, 7381.24, 1853.65, 0.000, 0.000, 0.000, 12:00:53.958, 1557936053958
159, 62290.02, 49426.95, -15964.98, -21123.02, 7067.80, -2882.86, 7671.63, 2169.77, 0.000, 0.000, 0.000, 12:00:53.965, 1557936053965
160, 62297.28, 49396.64, -15673.76, -20795.73, 7344.18, -2602.88, 7940.50, 2450.56, 0.000, 0.000, 0.000, 12:00:53.966, 1557936053966
161, 62923.22, 50199.58, -15885.21, -20923.49, 7065.12, -2937.85, 7632.23, 2137.03, 0.000, 0.000, 0.000, 12:00:53.973, 1557936053973
162, 62937.19, 50273.86, -16130.90, -21188.47, 6825.66, -3183.27, 7395.77, 1901.17, 0.000, 0.000, 0.000, 12:00:53.973, 1557936053973
163, 62350.70, 49562.93, -16067.19, -21208.83, 6953.54, -2986.13, 7560.81, 2071.98, 0.000, 0.000, 0.000, 12:00:53.982, 1557936053982
164, 62151.13, 49268.85, -15752.82, -20867.63, 7281.91, -2636.97, 7903.02, 2423.33, 0.000, 0.000, 0.000, 12:00:53.982, 1557936053982
165, 62789.60, 50066.45, -15884.47, -20868.82, 7076.25, -2910.15, 7662.29, 2177.80, 0.000, 0.000, 0.000, 12:00:53.989, 1557936053989
166, 62999.57, 50360.98, -16105.26, -21091.53, 6831.34, -3176.38, 7396.84, 1910.78, 0.000, 0.000, 0.000, 12:00:53.989, 1557936053989
167, 62499.12, 49764.68, -16111.36, -21171.93, 6892.41, -3084.90, 7482.49, 1998.60, 0.044, 0.796, 0.610, 12:00:53.995, 1557936053995
168, 62106.24, 49237.85, -15799.71, -20882.65, 7234.72, -2710.19, 7854.16, 2373.38, 0.000, 0.000, 0.000, 12:00:53.996, 1557936053996
169, 62690.11, 49942.18, -15849.11, -20801.79, 7124.77, -2897.32, 7697.11, 2209.40, 0.000, 0.000, 0.000, 12:00:54.002, 1557936054002
